id,title,main_picture,alternative_titles,start_date,end_date,mean,rank,popularity,num_list_users,num_scoring_users,nsfw,media_type,status,genres,num_episodes,rating,pictures,related_anime,source
27989,Hibike! Euphonium,"{'medium': 'https://cdn.myanimelist.net/images/anime/1517/142072.webp', 'large': 'https://cdn.myanimelist.net/images/anime/1517/142072l.webp'}","{'synonyms': [], 'en': 'Sound! Euphonium', 'ja': '響け！ユーフォニアム'}",2015-04-08,2015-07-01,8.02,628.0,488,477018,199264,white,tv,finished_airing,"[{'id': 8, 'name': 'Drama'}, {'id': 19, 'name': 'Music'}, {'id': 70, 'name': 'Performing Arts'}, {'id': 23, 'name': 'School'}]",13,pg_13,"[{'medium': 'https://cdn.myanimelist.net/images/anime/5/71780.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/5/71780l.jpg'}, {'medium': 'https://cdn.myanimelist.net/images/anime/6/72445.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/6/72445l.jpg'}, {'medium': 'https://cdn.myanimelist.net/images/anime/13/73829.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/13/73829l.jpg'}, {'medium': 'https://cdn.myanimelist.net/images/anime/7/74455.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/7/74455l.jpg'}, {'medium': 'https://cdn.myanimelist.net/images/anime/1517/142072.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1517/142072l.jpg'}, {'medium': 'https://cdn.myanimelist.net/images/anime/1387/142073.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1387/142073l.jpg'}]","[{'node': {'id': 31096, 'title': 'Hibike! Euphonium: Suisougaku-bu no Nichijou', 'main_picture': {'medium': 'https://cdn.myanimelist.net/images/anime/5/74706.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/5/74706l.jpg'}}, 'relation_type': 'other', 'relation_type_formatted': 'Other'}, {'node': {'id': 31665, 'title': 'Hibike! Euphonium: Kakedasu Monaka', 'main_picture': {'medium': 'https://cdn.myanimelist.net/images/anime/2/77322.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/2/77322l.jpg'}}, 'relation_type': 'side_story', 'relation_type_formatted': 'Side story'}, {'node': {'id': 31988, 'title': 'Hibike! Euphonium 2', 'main_picture': {'medium': 'https://cdn.myanimelist.net/images/anime/10/81155.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/10/81155l.jpg'}}, 'relation_type': 'sequel', 'relation_type_formatted': 'Sequel'}, {'node': {'id': 31989, 'title': 'Hibike! Euphonium Movie 1: Kitauji Koukou Suisougaku-bu e Youkoso', 'main_picture': {'medium': 'https://cdn.myanimelist.net/images/anime/8/81156.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/8/81156l.jpg'}}, 'relation_type': 'summary', 'relation_type_formatted': 'Summary'}]",novel
534,Slayers,"{'medium': 'https://cdn.myanimelist.net/images/anime/6/19870.webp', 'large': 'https://cdn.myanimelist.net/images/anime/6/19870l.webp'}","{'synonyms': ['The Slayers', 'Slayers TV'], 'en': 'Slayers', 'ja': 'スレイヤーズ'}",1995-04-07,1995-09-29,7.72,1218.0,1636,145960,63502,white,tv,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 4, 'name': 'Comedy'}, {'id': 10, 'name': 'Fantasy'}]",26,pg_13,"[{'medium': 'https://cdn.myanimelist.net/images/anime/1/534.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1/534l.jpg'}, {'medium': 'https://cdn.myanimelist.net/images/anime/10/9732.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/10/9732l.jpg'}, {'medium': 'https://cdn.myanimelist.net/images/anime/6/19870.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/6/19870l.jpg'}, {'medium': 'https://cdn.myanimelist.net/images/anime/2/20340.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/2/20340l.jpg'}, {'medium': 'https://cdn.myanimelist.net/images/anime/10/20341.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/10/20341l.jpg'}, {'medium': 'https://cdn.myanimelist.net/images/anime/3/23476.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/3/23476l.jpg'}, {'medium': 'https://cdn.myanimelist.net/images/anime/10/23478.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/10/23478l.jpg'}, {'medium': 'https://cdn.myanimelist.net/images/anime/11/23480.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/11/23480l.jpg'}, {'medium': 'https://cdn.myanimelist.net/images/anime/5/23481.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/5/23481l.jpg'}, {'medium': 'https://cdn.myanimelist.net/images/anime/1647/92534.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1647/92534l.jpg'}, {'medium': 'https://cdn.myanimelist.net/images/anime/1124/95796.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1124/95796l.jpg'}, {'medium': 'https://cdn.myanimelist.net/images/anime/1446/97050.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1446/97050l.jpg'}, {'medium': 'https://cdn.myanimelist.net/images/anime/1569/116942.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1569/116942l.jpg'}]","[{'node': {'id': 535, 'title': 'Slayers Next', 'main_picture': {'medium': 'https://cdn.myanimelist.net/images/anime/1165/92536.webp', 'large': 'https://cdn.myanimelist.net/images/anime/1165/92536l.webp'}}, 'relation_type': 'sequel', 'relation_type_formatted': 'Sequel'}, {'node': {'id': 536, 'title': 'Slayers: The Motion Picture', 'main_picture': {'medium': 'https://cdn.myanimelist.net/images/anime/10/2644.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/10/2644l.jpg'}}, 'relation_type': 'prequel', 'relation_type_formatted': 'Prequel'}, {'node': {'id': 867, 'title': 'Slayers Gorgeous', 'main_picture': {'medium': 'https://cdn.myanimelist.net/images/anime/5/34991.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/5/34991l.jpg'}}, 'relation_type': 'prequel', 'relation_type_formatted': 'Prequel'}, {'node': {'id': 1170, 'title': 'Slayers Specials', 'main_picture': {'medium': 'https://cdn.myanimelist.net/images/anime/1372/92532.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1372/92532l.jpg'}}, 'relation_type': 'prequel', 'relation_type_formatted': 'Prequel'}]",light_novel
164,Mononoke Hime,"{'medium': 'https://cdn.myanimelist.net/images/anime/7/75919.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/7/75919l.jpg'}","{'synonyms': ['Mononoke Hime'], 'en': 'Princess Mononoke', 'ja': 'もののけ姫'}",1997-07-12,1997-07-12,8.66,72.0,106,1286287,830009,white,movie,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 46, 'name': 'Award Winning'}, {'id': 10, 'name': 'Fantasy'}]",1,pg_13,"[{'medium': 'https://cdn.myanimelist.net/images/anime/1/164.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1/164l.jpg'}, {'medium': 'https://cdn.myanimelist.net/images/anime/7/19538.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/7/19538l.jpg'}, {'medium': 'https://cdn.myanimelist.net/images/anime/10/19539.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/10/19539l.jpg'}, {'medium': 'https://cdn.myanimelist.net/images/anime/9/26570.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/9/26570l.jpg'}, {'medium': 'https://cdn.myanimelist.net/images/anime/6/75813.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/6/75813l.jpg'}, {'medium': 'https://cdn.myanimelist.net/images/anime/7/75919.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/7/75919l.jpg'}, {'medium': 'https://cdn.myanimelist.net/images/anime/1643/119089.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1643/119089l.jpg'}]",[],original
24833,Ansatsu Kyoushitsu,"{'medium': 'https://cdn.myanimelist.net/images/anime/5/75639.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/5/75639l.jpg'}","{'synonyms': [], 'en': 'Assassination Classroom', 'ja': '暗殺教室'}",2015-01-10,2015-06-20,8.08,532.0,34,2067503,1219963,white,tv,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 4, 'name': 'Comedy'}, {'id': 23, 'name': 'School'}, {'id': 27, 'name': 'Shounen'}]",22,pg_13,"[{'medium': 'https://cdn.myanimelist.net/images/anime/12/64043.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/12/64043l.jpg'}, {'medium': 'https://cdn.myanimelist.net/images/anime/3/64595.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/3/64595l.jpg'}, {'medium': 'https://cdn.myanimelist.net/images/anime/8/67201.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/8/67201l.jpg'}, {'medium': 'https://cdn.myanimelist.net/images/anime/5/75639.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/5/75639l.jpg'}, {'medium': 'https://cdn.myanimelist.net/images/anime/8/83090.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/8/83090l.jpg'}]","[{'node': {'id': 19759, 'title': 'Ansatsu Kyoushitsu: Jump Festa 2013 Special', 'main_picture': {'medium': 'https://cdn.myanimelist.net/images/anime/8/52773.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/8/52773l.jpg'}}, 'relation_type': 'alternative_version', 'relation_type_formatted': 'Alternative version'}, {'node': {'id': 28405, 'title': 'Ansatsu Kyoushitsu: Deai no Jikan', 'main_picture': {'medium': 'https://cdn.myanimelist.net/images/anime/12/68547.webp', 'large': 'https://cdn.myanimelist.net/images/anime/12/68547l.webp'}}, 'relation_type': 'prequel', 'relation_type_formatted': 'Prequel'}, {'node': {'id': 30654, 'title': 'Ansatsu Kyoushitsu 2nd Season', 'main_picture': {'medium': 'https://cdn.myanimelist.net/images/anime/8/77966.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/8/77966l.jpg'}}, 'relation_type': 'sequel', 'relation_type_formatted': 'Sequel'}, {'node': {'id': 33513, 'title': 'Ansatsu Kyoushitsu: 365-nichi no Jikan', 'main_picture': {'medium': 'https://cdn.myanimelist.net/images/anime/4/84834.webp', 'large': 'https://cdn.myanimelist.net/images/anime/4/84834l.webp'}}, 'relation_type': 'summary', 'relation_type_formatted': 'Summary'}, {'node': {'id': 34389, 'title': 'Koro-sensei Quest!', 'main_picture': {'medium': 'https://cdn.myanimelist.net/images/anime/10/83452.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/10/83452l.jpg'}}, 'relation_type': 'other', 'relation_type_formatted': 'Other'}]",manga
10418,Deadman Wonderland: Akai Knife Tsukai,"{'medium': 'https://cdn.myanimelist.net/images/anime/8/33033.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/8/33033l.jpg'}","{'synonyms': ['Deadman Wonderland OVA'], 'en': 'Deadman Wonderland: The Red Knife Wielder', 'ja': 'デッドマン・ワンダーランド 赤いナイフ使い'}",2011-10-08,2011-10-08,6.91,4701.0,1723,136036,77261,white,ova,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 14, 'name': 'Horror'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 27, 'name': 'Shounen'}]",1,r,"[{'medium': 'https://cdn.myanimelist.net/images/anime/8/33033.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/8/33033l.jpg'}, {'medium': 'https://cdn.myanimelist.net/images/anime/1378/120977.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1378/120977l.jpg'}]","[{'node': {'id': 6880, 'title': 'Deadman Wonderland', 'main_picture': {'medium': 'https://cdn.myanimelist.net/images/anime/9/75299.webp', 'large': 'https://cdn.myanimelist.net/images/anime/9/75299l.webp'}}, 'relation_type': 'parent_story', 'relation_type_formatted': 'Parent story'}]",manga
32093,Tanaka-kun wa Itsumo Kedaruge,"{'medium': 'https://cdn.myanimelist.net/images/anime/1189/111994.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1189/111994l.jpg'}","{'synonyms': [], 'en': 'Tanaka-kun is Always Listless', 'ja': '田中くんはいつもけだるげ'}",2016-04-09,2016-06-25,7.81,986.0,494,474057,215695,white,tv,finished_airing,"[{'id': 63, 'name': 'Iyashikei'}, {'id': 23, 'name': 'School'}, {'id': 36, 'name': 'Slice of Life'}]",12,pg_13,"[{'medium': 'https://cdn.myanimelist.net/images/anime/4/77159.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/4/77159l.jpg'}, {'medium': 'https://cdn.myanimelist.net/images/anime/1189/111994.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1189/111994l.jpg'}]","[{'node': {'id': 33004, 'title': 'Tanaka-kun wa Kyou mo Kedaruge', 'main_picture': {'medium': 'https://cdn.myanimelist.net/images/anime/3/79178.webp', 'large': 'https://cdn.myanimelist.net/images/anime/3/79178l.webp'}}, 'relation_type': 'side_story', 'relation_type_formatted': 'Side story'}, {'node': {'id': 33157, 'title': 'Tanaka-kun wa Itsumo Kedaruge Specials', 'main_picture': {'medium': 'https://cdn.myanimelist.net/images/anime/1511/111995.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1511/111995l.jpg'}}, 'relation_type': 'side_story', 'relation_type_formatted': 'Side story'}]",web_manga
36896,Boku no Hero Academia the Movie 1: Futari no Hero,"{'medium': 'https://cdn.myanimelist.net/images/anime/1736/93138.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1736/93138l.jpg'}","{'synonyms': ['My Hero Academia the Movie: The Two Heroes'], 'en': 'My Hero Academia: Two Heroes', 'ja': '僕のヒーローアカデミア THE MOVIE ～2人の英雄（ヒーロー）～'}",2018-08-03,2018-08-03,7.53,1773.0,264,767143,471447,white,movie,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 27, 'name': 'Shounen'}, {'id': 31, 'name': 'Super Power'}]",1,pg_13,"[{'medium': 'https://cdn.myanimelist.net/images/anime/4/89280.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/4/89280l.jpg'}, {'medium': 'https://cdn.myanimelist.net/images/anime/5/89466.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/5/89466l.jpg'}, {'medium': 'https://cdn.myanimelist.net/images/anime/1230/91404.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1230/91404l.jpg'}, {'medium': 'https://cdn.myanimelist.net/images/anime/1736/93138.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1736/93138l.jpg'}, {'medium': 'https://cdn.myanimelist.net/images/anime/1994/111685.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1994/111685l.jpg'}]","[{'node': {'id': 36456, 'title': 'Boku no Hero Academia 3rd Season', 'main_picture': {'medium': 'https://cdn.myanimelist.net/images/anime/1319/92084.webp', 'large': 'https://cdn.myanimelist.net/images/anime/1319/92084l.webp'}}, 'relation_type': 'parent_story', 'relation_type_formatted': 'Parent story'}, {'node': {'id': 38699, 'title': 'Boku no Hero Academia the Movie 1: Futari no Hero Specials', 'main_picture': {'medium': 'https://cdn.myanimelist.net/images/anime/1420/96793.webp', 'large': 'https://cdn.myanimelist.net/images/anime/1420/96793l.webp'}}, 'relation_type': 'side_story', 'relation_type_formatted': 'Side story'}]",manga
16870,The Last: Naruto the Movie,"{'medium': 'https://cdn.myanimelist.net/images/anime/1491/134498.webp', 'large': 'https://cdn.myanimelist.net/images/anime/1491/134498l.webp'}","{'synonyms': ['Naruto Movie 10: Naruto the Movie: The Last', 'Naruto: Shippuuden Movie 7 - The Last'], 'en': 'Naruto Shippuden the Movie 7: The Last', 'ja': 'THE LAST NARUTO THE MOVIE'}",2014-12-06,2014-12-06,7.79,1029.0,358,624358,414640,white,movie,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 10, 'name': 'Fantasy'}, {'id': 22, 'name': 'Romance'}, {'id': 27, 'name': 'Shounen'}]",1,pg_13,"[{'medium': 'https://cdn.myanimelist.net/images/anime/9/65085.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/9/65085l.jpg'}, {'medium': 'https://cdn.myanimelist.net/images/anime/10/67631.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/10/67631l.jpg'}, {'medium': 'https://cdn.myanimelist.net/images/anime/8/69931.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/8/69931l.jpg'}, {'medium': 'https://cdn.myanimelist.net/images/anime/1491/134498.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1491/134498l.jpg'}]","[{'node': {'id': 1735, 'title': 'Naruto: Shippuuden', 'main_picture': {'medium': 'https://cdn.myanimelist.net/images/anime/1565/111305.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1565/111305l.jpg'}}, 'relation_type': 'parent_story', 'relation_type_formatted': 'Parent story'}]",manga
543,Vampire Hunter D (2000),"{'medium': 'https://cdn.myanimelist.net/images/anime/1571/135153.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1571/135153l.jpg'}","{'synonyms': ['Vampire Hunter D (2001)', 'Vampire Hunter D Movie'], 'en': 'Vampire Hunter D: Bloodlust', 'ja': 'バンパイアハンターD'}",2000-08-25,2000-08-25,7.94,728.0,1200,209076,101139,white,movie,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 8, 'name': 'Drama'}, {'id': 10, 'name': 'Fantasy'}, {'id': 14, 'name': 'Horror'}, {'id': 22, 'name': 'Romance'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 32, 'name': 'Vampire'}]",1,r,"[{'medium': 'https://cdn.myanimelist.net/images/anime/10/19910.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/10/19910l.jpg'}, {'medium': 'https://cdn.myanimelist.net/images/anime/9/21432.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/9/21432l.jpg'}, {'medium': 'https://cdn.myanimelist.net/images/anime/3/60527.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/3/60527l.jpg'}, {'medium': 'https://cdn.myanimelist.net/images/anime/1572/97037.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1572/97037l.jpg'}, {'medium': 'https://cdn.myanimelist.net/images/anime/1749/106907.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1749/106907l.jpg'}, {'medium': 'https://cdn.myanimelist.net/images/anime/1571/135153.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1571/135153l.jpg'}]","[{'node': {'id': 732, 'title': 'Vampire Hunter D', 'main_picture': {'medium': 'https://cdn.myanimelist.net/images/anime/1825/137673.webp', 'large': 'https://cdn.myanimelist.net/images/anime/1825/137673l.webp'}}, 'relation_type': 'prequel', 'relation_type_formatted': 'Prequel'}]",light_novel
48661,JoJo no Kimyou na Bouken Part 6: Stone Ocean,"{'medium': 'https://cdn.myanimelist.net/images/anime/1896/119844.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1896/119844l.jpg'}","{'synonyms': [""JoJo's Bizarre Adventure Part 6: Stone Ocean""], 'en': ""JoJo's Bizarre Adventure: Stone Ocean"", 'ja': 'ジョジョの奇妙な冒険 ストーンオーシャン'}",2021-12-01,2021-12-01,8.11,486.0,434,527789,297192,white,ona,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 27, 'name': 'Shounen'}, {'id': 37, 'name': 'Supernatural'}]",12,r,"[{'medium': 'https://cdn.myanimelist.net/images/anime/1164/114196.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1164/114196l.jpg'}, {'medium': 'https://cdn.myanimelist.net/images/anime/1389/114200.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1389/114200l.jpg'}, {'medium': 'https://cdn.myanimelist.net/images/anime/1504/116949.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1504/116949l.jpg'}, {'medium': 'https://cdn.myanimelist.net/images/anime/1896/119844.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1896/119844l.jpg'}]","[{'node': {'id': 37991, 'title': 'JoJo no Kimyou na Bouken Part 5: Ougon no Kaze', 'main_picture': {'medium': 'https://cdn.myanimelist.net/images/anime/1572/95010.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1572/95010l.jpg'}}, 'relation_type': 'prequel', 'relation_type_formatted': 'Prequel'}, {'node': {'id': 51367, 'title': 'JoJo no Kimyou na Bouken Part 6: Stone Ocean Part 2', 'main_picture': {'medium': 'https://cdn.myanimelist.net/images/anime/1051/121959.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1051/121959l.jpg'}}, 'relation_type': 'sequel', 'relation_type_formatted': 'Sequel'}]",manga
30503,Noragami Aragoto,"{'medium': 'https://cdn.myanimelist.net/images/anime/1689/94850.webp', 'large': 'https://cdn.myanimelist.net/images/anime/1689/94850l.webp'}","{'synonyms': [], 'en': 'Noragami Aragoto', 'ja': 'ノラガミ ARAGOTO'}",2015-10-03,2015-12-26,8.14,457.0,84,1480844,909372,white,tv,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 6, 'name': 'Mythology'}, {'id': 27, 'name': 'Shounen'}, {'id': 37, 'name': 'Supernatural'}]",13,pg_13,"[{'medium': 'https://cdn.myanimelist.net/images/anime/3/74329.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/3/74329l.jpg'}, {'medium': 'https://cdn.myanimelist.net/images/anime/11/77239.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/11/77239l.jpg'}, {'medium': 'https://cdn.myanimelist.net/images/anime/1689/94850.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1689/94850l.jpg'}, {'medium': 'https://cdn.myanimelist.net/images/anime/1689/96087.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1689/96087l.jpg'}]","[{'node': {'id': 20507, 'title': 'Noragami', 'main_picture': {'medium': 'https://cdn.myanimelist.net/images/anime/1886/128266.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1886/128266l.jpg'}}, 'relation_type': 'prequel', 'relation_type_formatted': 'Prequel'}, {'node': {'id': 30885, 'title': 'Noragami Aragoto OVA', 'main_picture': {'medium': 'https://cdn.myanimelist.net/images/anime/11/77510.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/11/77510l.jpg'}}, 'relation_type': 'side_story', 'relation_type_formatted': 'Side story'}, {'node': {'id': 32468, 'title': 'Nirvana', 'main_picture': {'medium': 'https://cdn.myanimelist.net/images/anime/1673/112266.webp', 'large': 'https://cdn.myanimelist.net/images/anime/1673/112266l.webp'}}, 'relation_type': 'other', 'relation_type_formatted': 'Other'}]",manga
